customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0932-YIXYU,0,0.6527777777777778,0.019900497512437804,0.11666282021693977,0,0.07493402158274391,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
7480-SPLEF,0,0.9583333333333333,0.0771144278606965,0.20514078006000463,0,0.10064822267324343,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
7636-XUHWW,0,0.027777777777777776,0.01641791044776117,0.0017193630279252253,0,0.012518688834876071,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1431-CYWMH,0,0.3055555555555555,0.007960199004975133,0.050225017309023776,0,0.0644741238332076,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
5937-EORGB,1,0.20833333333333331,0.7786069651741293,0.15848719132240943,0,0.4752967027708866,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
6349-JDHQP,0,0.736111111111111,0.015920398009950265,0.1189476113547196,0,0.0626160614983819,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
5539-HIVAK,1,0.38888888888888884,0.07412935323383085,0.08259866143549505,0,0.09860880296986622,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
5847-MXBEO,0,0.3055555555555555,0.020398009950248763,0.052654050311562436,0,0.07006306126638133,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
9985-MWVIX,0,0.013888888888888888,0.5164179104477612,0.005925455804292638,1,0.15811205776406478,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
4583-PARNH,1,0.2222222222222222,0.7293532338308457,0.1755423494114932,0,0.49713144241643664,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
1116-FRYVH,0,0.6666666666666666,0.2104477611940298,0.22615393491807065,0,0.19051172057986276,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1421-HCERK,1,0.41666666666666663,0.8701492537313432,0.36498961458573737,0,0.570701842145293,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
9633-XQABV,0,0.041666666666666664,0.5174129353233831,0.024336487422109393,0,0.29459629945161603,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0716-BQNDX,1,0.7916666666666666,0.7512437810945274,0.6469824601892453,0,0.5362206813452838,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
1265-XTECC,1,0.9444444444444444,0.7791044776119402,0.7573390260789291,1,0.5264354249703186,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False
1183-CANVH,0,0.3194444444444444,0.41542288557213924,0.15328294484191093,0,0.28669578546131314,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
1972-XMUWV,0,0.9027777777777777,0.4134328358208955,0.43727209785368104,0,0.2962756357587335,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False
8679-LZBMD,0,0.611111111111111,0.7203980099502488,0.456421647819063,0,0.48322817422341663,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
3407-JMJQQ,0,0.986111111111111,0.9029850746268656,0.8819524578813756,0,0.5937556440205515,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
6252-DFGTK,0,0.5138888888888888,0.4960199004975123,0.2839199169166859,0,0.34234087522622036,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
1539-LNKHM,0,0.16666666666666666,0.021393034825870627,0.028594507269789987,0,0.06915420792899331,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
8645-KOMJQ,0,0.9583333333333333,0.6338308457711442,0.6441957073621047,0,0.432576677121872,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0289-IVARM,0,0.4861111111111111,0.4208955223880596,0.2266097392107085,0,0.2802286443796106,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
9761-XUJWD,0,0.06944444444444445,0.47114427860696506,0.03705285021924764,0,0.2898636244042848,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
4057-FKCZK,0,0.8055555555555555,0.6393034825870647,0.5549561504731133,0,0.44363804360209697,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
4291-TPNFG,0,1.0,0.6373134328358209,0.6879471497807524,0,0.44421198904999043,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
6087-YPWHO,0,1.0,0.49651741293532337,0.5527232864066467,0,0.3461830848658973,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True
3090-QFUVD,0,0.013888888888888888,0.020398009950248763,0.00017309023771059284,0,0.005903121564413104,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
2237-ZFSMY,0,0.5416666666666666,0.7691542288557214,0.4239614585737364,1,0.5076964434779789,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False
1722-LDZJS,0,0.736111111111111,0.019402985074626844,0.12108816062774061,0,0.06471381829952873,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1818-ESQMW,0,0.375,0.7059701492537314,0.2728825294253404,0,0.46377307522188366,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
4871-JTKJF,1,0.013888888888888888,0.5114427860696518,0.005867759058389107,1,0.15658538839395797,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1415-YFWLT,1,0.013888888888888888,0.7069651741293532,0.008135241172397875,1,0.2165834946391566,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
7401-RUBNK,0,0.25,0.5626865671641791,0.16377221324717287,0,0.4061154793869465,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0506-YLVKJ,0,0.6388888888888888,0.019402985074626844,0.10369836141241635,0,0.06312398884909833,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
8661-BOYNW,0,1.0,0.6582089552238807,0.7013212554811908,0,0.45390738521412083,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
6711-VTNRE,0,0.5,0.68955223880597,0.353023309485345,1,0.4519463979084382,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
4815-GBTCD,0,0.05555555555555555,0.06865671641791044,0.009364181860143088,0,0.06599282797181823,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2805-AUFQN,0,0.3472222222222222,0.015422885572139305,0.05266558966074314,0,0.05553161970342459,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0980-PVMRC,0,0.5555555555555556,0.32437810945273626,0.23283521809369953,0,0.2472509310591564,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
7233-DRTRF,0,0.875,0.8373134328358208,0.7414320332333256,0,0.5587912047903859,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
3500-RMZLT,1,0.20833333333333331,0.7766169154228855,0.16246826678975307,1,0.488464226088058,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
3873-NFTGI,0,0.19444444444444442,0.37064676616915426,0.08640087699053774,0,0.25639903181154294,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1162-ECVII,1,1.0,0.9104477611940299,0.9131894761135472,0,0.6074986891584858,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
7048-GXDAY,0,0.5416666666666666,0.8771144278606965,0.4640953150242326,0,0.5607940041702948,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
8571-ZCMCX,0,0.6527777777777778,0.41542288557213924,0.31731479344564967,0,0.2961547744336001,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False
1169-WCVAK,0,0.2638888888888889,0.7019900497512437,0.1908089083775675,0,0.4545454493577093,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
4548-SDBKE,0,0.06944444444444445,0.6661691542288557,0.05261943226402031,1,0.4271620897558931,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
8066-POXGX,0,0.18055555555555555,0.16766169154228855,0.04930763904915764,1,0.13850526113940698,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
7129-CAKJW,0,0.2361111111111111,0.6149253731343283,0.15310985460420035,0,0.40044537577902345,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8695-ARGXZ,1,0.4722222222222222,0.5701492537313433,0.2777059773828756,0,0.36709564688174673,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3570-YUEKJ,0,0.5833333333333333,0.3114427860696517,0.2376125086545119,0,0.23902198398584312,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4143-OOBWZ,0,0.06944444444444445,0.6273631840796019,0.045868912993307184,1,0.36762198432172644,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1555-HAPSU,0,0.986111111111111,0.056218905472636804,0.189787675975075,0,0.08501003942544906,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1697-NVVGY,1,0.2638888888888889,0.4791044776119403,0.1462324024924994,0,0.3365949738232551,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
7854-EKTJL,0,0.027777777777777776,0.013432835820895522,0.0019674590353104086,1,0.01689514102918234,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
8464-EETCQ,0,0.7916666666666666,0.00547263681592039,0.12411147011308563,0,0.059141767564035316,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
2419-FSORS,0,1.0,0.8970149253731344,0.8886106623586429,0,0.5896805754142251,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
8132-YPVBX,0,0.08333333333333333,0.6736318407960199,0.05721209323794139,0,0.3928483781992061,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
9102-IAYHT,0,0.2361111111111111,0.6686567164179105,0.16533579506115856,1,0.43638995794853885,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
6754-LZUKA,0,0.8472222222222222,0.6233830845771144,0.5670090006923609,0,0.42974593662529975,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
3422-LYEPQ,0,0.013888888888888888,0.5248756218905473,0.0060235402723286405,1,0.16070739569324638,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
8099-MZPUJ,0,0.6666666666666666,0.9308457711442785,0.6259923840295407,0,0.6223410566957968,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0787-LHDYT,0,0.2222222222222222,0.023383084577114438,0.03593930302330949,0,0.06255153560343621,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
2642-DTVCO,1,0.125,0.6646766169154228,0.08397184398799909,1,0.39978381905197713,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0374-IOEGQ,0,0.041666666666666664,0.26218905472636816,0.01198938379875375,0,0.13124267685018443,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4361-JEIVL,0,0.013888888888888888,0.2601990049751243,0.0029540733902607887,1,0.07948858520356265,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3197-NNYNB,0,0.9027777777777777,0.8641791044776118,0.763102930994692,0,0.5575350276921985,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False
3396-DKDEL,0,0.9722222222222222,0.9641791044776119,0.9498269097622895,0,0.653499066455338,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
1752-OZXFY,0,0.8333333333333333,0.4134328358208955,0.4087641357027464,0,0.30042517316141737,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
9066-QRSDU,0,0.9583333333333333,0.0800995024875622,0.2013327948303716,0,0.09776936043247052,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
9112-WSNPU,1,0.4861111111111111,0.5203980099502488,0.2769674590353104,0,0.35425514583679096,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9867-NNXLC,0,0.3055555555555555,0.01791044776119402,0.052088622201707825,0,0.06876207345533375,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
5321-NTRKC,0,0.9166666666666666,0.6129353233830845,0.6019097622894068,0,0.4210569313494658,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
1363-TXLSL,1,0.013888888888888888,0.517910447761194,0.005942764828063696,1,0.15857005857509682,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
9507-EXLTT,0,0.013888888888888888,0.607960199004975,0.006987075928917609,1,0.18620277417403058,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3161-GETRM,0,0.4722222222222222,0.7144278606965173,0.3552042464804985,0,0.4842740639061755,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
0402-OAMEN,0,1.0,0.061691542288557194,0.19504961920147704,0,0.0868918859846287,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
6933-VLYFX,0,0.4305555555555555,0.4149253731343284,0.2111700900069236,0,0.2967336365697656,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False
6754-WKSHP,0,0.41666666666666663,0.07064676616915422,0.08129471497807524,0,0.08640292002817555,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
9846-GKXAS,0,0.125,0.7218905472636815,0.09127048234479576,1,0.4384085541156801,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
6017-PPLPX,0,0.2777777777777778,0.5194029850746269,0.16756865912762522,1,0.37166402322543785,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4976-LNFVV,1,0.2638888888888889,0.15970149253731342,0.06442995615047312,0,0.12014379052950773,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
5055-MGMGF,0,0.9027777777777777,0.863681592039801,0.7957708285252711,0,0.583728973066577,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
4641-FROLU,0,0.41666666666666663,0.010447761194029848,0.06740133856450496,0,0.06268537265258031,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
2862-JVEOY,0,0.08333333333333333,0.008955223880596996,0.012185552734825758,0,0.05244472779024155,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
2969-QWUBZ,0,0.027777777777777776,0.32985074626865674,0.009000692360950843,0,0.14096247183986466,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
9822-BIIGN,0,0.736111111111111,0.5333333333333332,0.4395453496422802,0,0.376804617866369,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2077-MPJQO,1,0.09722222222222221,0.5686567164179105,0.05934110316178168,0,0.3508158990058003,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1534-OULXE,0,0.8472222222222222,0.3129353233830846,0.33955688899146086,0,0.2356028401467457,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
7136-RVDTZ,1,0.9722222222222222,0.26865671641791045,0.374526886683591,1,0.22469419444766792,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False
2971-SGAFL,0,0.18055555555555555,0.6019900497512437,0.11268751442418648,0,0.37808330443402993,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1480-IVEVR,1,0.4861111111111111,0.6303482587064676,0.3226921301638587,0,0.4214710056039948,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
2905-KFQUV,0,0.027777777777777776,0.518905472636816,0.015693514885760443,0,0.2590249031281267,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
4581-SSPWD,0,0.041666666666666664,0.572636815920398,0.026252019386106624,1,0.31993901099538957,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3370-HXOPH,0,0.041666666666666664,0.5756218905472636,0.027555965843526428,0,0.33719037487759684,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9391-YZEJW,0,0.861111111111111,0.753731343283582,0.6621740133856451,0,0.501973735460557,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
9958-MEKUC,0,1.0,0.8527363184079603,0.8653242557119778,0,0.5727993765710713,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0281-CNTZX,0,0.875,0.01691542288557213,0.1403184860373875,0,0.06174105377607067,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
6927-WTFIV,1,0.2777777777777778,0.5278606965174129,0.15813524117239788,1,0.3478916001766314,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4118-CEVPF,1,0.4861111111111111,0.9208955223880596,0.4405146549734595,0,0.5946716456426157,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
3398-ZOUAA,1,0.29166666666666663,0.5059701492537313,0.16800715439649205,1,0.3532759185135406,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
9114-VEPUF,0,0.861111111111111,0.7746268656716417,0.69035887375952,0,0.5256492271207853,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
7876-BEUTG,0,0.20833333333333331,0.3039800995024875,0.08092545580429264,0,0.2187589984915589,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2338-BQEZT,0,0.7638888888888888,0.32139303482587056,0.32471151627048234,0,0.2528255350073715,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
9873-MNDKV,0,0.15277777777777776,0.2626865671641791,0.05232517885991231,0,0.1842435484823935,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0378-NHQXU,0,0.2361111111111111,0.6965174129353233,0.1663801061620125,1,0.43946025968175373,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
8241-JUIQO,0,0.8472222222222222,0.011940298507462671,0.15203669513039464,0,0.07554386854080271,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
2194-IIQOF,0,0.986111111111111,0.7069651741293532,0.7350392337872144,0,0.4857734713232447,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
4512-ZUIYL,0,0.027777777777777776,0.5149253731343283,0.015491576275098087,1,0.25546267459787747,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9631-RXVJM,0,0.4861111111111111,0.009950248756218888,0.07605585045003461,0,0.05891247469312273,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
9584-EXCDZ,0,0.2361111111111111,0.5199004975124378,0.1323332564043388,0,0.3393616379817487,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7969-AULMZ,0,0.29166666666666663,0.7870646766169154,0.24240710823909534,1,0.5322432051274286,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
5093-FEGLU,0,0.6527777777777778,0.013930348258706454,0.10417147472882529,0,0.06116219163990516,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
2621-UDNLU,0,0.041666666666666664,0.025870646766169153,0.006138933764135703,0,0.05384053978576779,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
7526-IVLYU,0,0.041666666666666664,0.013930348258706454,0.005717747519039925,0,0.048268196584877826,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
2428-HYUNX,1,0.611111111111111,0.010945273631840807,0.09559773828756059,0,0.058895511700121556,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
9214-EKVXR,0,0.013888888888888888,0.2562189054726368,0.002907915993537964,0,0.07826724970747719,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3410-MHHUM,0,0.611111111111111,0.7577114427860697,0.49348603738749136,0,0.526816281039267,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False
0568-ONFPC,0,0.06944444444444445,0.07611940298507458,0.013408723747980616,1,0.08132058844769087,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0733-VUNUW,0,0.3333333333333333,0.37213930348258706,0.15944495730440802,1,0.28602863094657643,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4550-EVXNY,0,0.013888888888888888,0.5114427860696518,0.005867759058389107,1,0.15658538839395797,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2122-YWVYA,0,0.25,0.5686567164179105,0.15711977844449576,0,0.3875865342950183,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2968-SSGAA,0,0.1388888888888889,0.8194029850746268,0.12017078236787447,1,0.532493023751628,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2296-DKZFP,0,0.9027777777777777,0.5248756218905473,0.5039695361181629,0,0.3497553264206579,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
4844-JJWUY,1,0.013888888888888888,0.6741293532338308,0.0077544426494345715,1,0.20650747679645154,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
6777-TGHTM,0,0.736111111111111,0.8825870646766169,0.665439649203785,1,0.5981829851938613,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
8909-BOLNL,0,0.041666666666666664,0.02935323383084576,0.003836833602584814,0,0.023383485852136385,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
6603-YRDCJ,0,0.4583333333333333,0.42587064676616915,0.23074082621740136,0,0.30644145768203324,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True
3538-WZPHD,0,0.041666666666666664,0.1129353233830846,0.006998615278098316,1,0.06521422659306374,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3229-USWAR,0,0.4722222222222222,0.6139303482587065,0.31254327255942765,0,0.4197701020629187,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False
2138-VFAPZ,0,0.19444444444444442,0.014427860696517386,0.02825409646895915,0,0.05125537965238687,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
6131-JLWZM,0,0.18055555555555555,0.020398009950248763,0.029609969997692127,0,0.0640474150030535,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
4785-QRJHC,1,0.6388888888888888,0.4144278606965174,0.32285368105238865,1,0.3098857307816009,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0269-XFESX,0,0.3194444444444444,0.06069651741293533,0.05996999769213017,0,0.08093892110516417,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1709-EJDOX,0,0.6527777777777778,0.014925373134328346,0.10732748672974844,0,0.06464172557927367,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
